Spotting ID,Bee Spotter,Date Added to Site,Year Added to Site,Month Added to Site,Day Added to Site,Number of Days Between Site Launch and Date Added to Site,Title,Date Spotted,Year Spotted,Month Spotted,Day Spotted,Number of Days Between Site Launch and Date Spotted,Number of Days Between Date Spotted and Date Added to Site,Latitude,Longitude,Amateur Species Identification,Expert Species Identification (Primary),Expert Species Identification (Secondary),Protected Species?,Location Obscured?,Gender,Spotting URL
13800,menendeza17,4/30/2023,2023,4,30,5682,Bumble bee (lots of yellow) - snake rd,4/29/2023,2023,4,29,5681,1,37.545,-89.446,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13800
13801,menendeza17,4/30/2023,2023,4,30,5682,Snake road common,4/29/2023,2023,4,29,5681,1,37.571,-89.4395,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/13801
13804,tkdesign,5/5/2023,2023,5,5,5687,Red clover May,5/4/2023,2023,5,4,5686,1,37.44036963,-88.3770436,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13804
13805,menendeza17,5/6/2023,2023,5,6,5688,5/6/23 bombus,5/6/2023,2023,5,6,5688,0,41.62000967,-87.09099412,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13805
13807,menendeza17,5/13/2023,2023,5,13,5695,Bumblebee prairie trail 5/12,5/12/2023,2023,5,12,5694,1,41.6209641,-87.09825754,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13807
13806,Monotropa,5/13/2023,2023,5,13,5695,Baptisia 1,5/13/2023,2023,5,13,5695,0,38.68109861,-92.27680926,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13806
13811,zapcat,5/14/2023,2023,5,14,5696,Hello Ma’am,5/13/2023,2023,5,13,5695,1,41.47503094,-87.63137341,,Bombus impatiens,,f,f,female,https://beespotter.org/bee/13811
13809,MRetzer,5/14/2023,2023,5,14,5696,Bombus sp,5/14/2023,2023,5,14,5696,0,40.11461263,-88.26003492,,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13809
13812,maggiewhite,5/17/2023,2023,5,17,5699,NCC yard,5/16/2023,2023,5,16,5698,1,42.36144617,-88.37541558,Bombus auricomus,Bombus impatiens,,f,f,female,https://beespotter.org/bee/13812
13813,Joyce,5/18/2023,2023,5,18,5700,230517_Seward Bluffs_Glechoma hederacea,5/17/2023,2023,5,17,5699,1,42.27915519,-89.3706406,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13813
13896,clrowa333,6/20/2023,2023,6,20,5733,Western Honey Bee,5/18/2023,2023,5,18,5700,33,38.88778198,-90.06372929,,Apis mellifera,,f,f,female,https://beespotter.org/bee/13896
13991,PowderCreek,6/30/2023,2023,6,30,5743,My first home garden American!,5/18/2023,2023,5,18,5700,43,38.56725,-90.06483013,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13991
13818,jjames,5/25/2023,2023,5,25,5707,02 penn on Baptisia jlj,5/19/2023,2023,5,19,5701,6,40.17683218,-88.55898857,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13818
13814,ann_shult,5/21/2023,2023,5,21,5703,May_Bombus_Bleeding Heart,5/21/2023,2023,5,21,5703,0,41.90522929,-88.7668249,Bombus fervidus,Bombus fervidus,,f,f,female,https://beespotter.org/bee/13814
13817,jjames,5/25/2023,2023,5,25,5707,01 gris on baptisia mj,5/21/2023,2023,5,21,5703,4,40.18604958,-88.55662823,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13817
13819,jjames,5/25/2023,2023,5,25,5707,03 Ferv on Baptisia,5/21/2023,2023,5,21,5703,4,40.16744341,-88.55686426,Bombus fervidus,Bombus fervidus,,f,f,female,https://beespotter.org/bee/13819
13820,jjames,5/25/2023,2023,5,25,5707,04 Pen on Baptisia MJ,5/21/2023,2023,5,21,5703,4,40.1860127,-88.55555534,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13820
13821,jjames,5/25/2023,2023,5,25,5707,05 Gris on Baptisia,5/21/2023,2023,5,21,5703,4,40.18467258,-88.55662823,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13821
13897,clrowa333,6/20/2023,2023,6,20,5733,Two Spotted Bumble Bee,5/21/2023,2023,5,21,5703,30,38.88779268,-90.0639385,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13897
13815,Ann,5/23/2023,2023,5,23,5705,Cream Indigo,5/22/2023,2023,5,22,5704,1,40.76671056,-89.50913429,Bombus fervidus,Bombus fervidus,,f,f,female,https://beespotter.org/bee/13815
13822,LauraWS,5/25/2023,2023,5,25,5707,Brown-Belted,5/24/2023,2023,5,24,5706,1,38.45473923,-90.09503603,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13822
13823,LauraWS,5/25/2023,2023,5,25,5707,Two-Spotted,5/24/2023,2023,5,24,5706,1,38.45477698,-90.09500403,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13823
13966,rinman,6/25/2023,2023,6,25,5738,Bee on prairie rose,5/24/2023,2023,5,24,5706,32,40.11589959,-88.25134188,,Apis mellifera,,f,f,female,https://beespotter.org/bee/13966
13825,larae77,5/27/2023,2023,5,27,5709,Mom's Garden 1,5/27/2023,2023,5,27,5709,0,39.69752479,-89.12359357,,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13825
14020,grink2,7/4/2023,2023,7,4,5747,226,5/27/2023,2023,5,27,5709,38,41.23927777,-90.05266652,,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/14020
13870,MJH,6/13/2023,2023,6,13,5726,Bumble in sage blooms,5/28/2023,2023,5,28,5710,16,40.94536124,-87.87981585,,Bombus impatiens,,f,f,female,https://beespotter.org/bee/13870
13872,jjames,6/15/2023,2023,6,15,5728,ferv on Baptisia,5/28/2023,2023,5,28,5710,18,40.18745523,-88.55864525,Bombus fervidus,Bombus fervidus,,f,f,female,https://beespotter.org/bee/13872
13873,jjames,6/15/2023,2023,6,15,5728,ferv on Leonurus,5/28/2023,2023,5,28,5710,18,40.18640612,-88.55847359,Bombus fervidus,Bombus fervidus,,f,f,female,https://beespotter.org/bee/13873
13874,jjames,6/15/2023,2023,6,15,5728,gris on Allium christophii,5/28/2023,2023,5,28,5710,18,40.18565615,-88.55868816,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13874
13875,jjames,6/15/2023,2023,6,15,5728,pen on Trifolium,5/28/2023,2023,5,28,5710,18,40.17798391,-88.5585165,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13875
13826,Cathy_H,5/29/2023,2023,5,29,5711,Small bumble bee,5/29/2023,2023,5,29,5711,0,"V76W+95J Chicago, Illinois","V76W+95J Chicago, Illinois",,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13826
13827,Cathy_H,5/29/2023,2023,5,29,5711,Large bumble bee,5/29/2023,2023,5,29,5711,0,"V76W+95J Chicago, Illinois","V76W+95J Chicago, Illinois",,Bombus fervidus,,f,f,female,https://beespotter.org/bee/13827
13833,patpat36,6/3/2023,2023,6,3,5716,Evening garden weeding,5/29/2023,2023,5,29,5711,5,39.93399634,-91.38225157,,Apis mellifera,,f,f,female,https://beespotter.org/bee/13833
13876,jjames,6/15/2023,2023,6,15,5728,Ferv on Baptisia lactea,5/30/2023,2023,5,30,5712,16,40.17853723,-88.55881691,Bombus fervidus,Bombus fervidus,,f,f,female,https://beespotter.org/bee/13876
13829,DaniBivins,6/1/2023,2023,6,1,5714,Willow Bees,5/31/2023,2023,5,31,5713,1,42.0340058,-88.92177343,Apis mellifera,Apis mellifera,,f,f,,https://beespotter.org/bee/13829
13831,Countrystyle,6/2/2023,2023,6,2,5715,Bumble Bee,6/1/2023,2023,6,1,5714,1,42.23469481,-88.37256835,,Bombus impatiens,,f,f,female,https://beespotter.org/bee/13831
13832,Countrystyle,6/2/2023,2023,6,2,5715,Honey Bee,6/1/2023,2023,6,1,5714,1,42.23481023,-88.37225882,,Apis mellifera,,f,f,female,https://beespotter.org/bee/13832
13838,Prairieboomer,6/3/2023,2023,6,3,5716,Dixon Springs Ag Center,6/1/2023,2023,6,1,5714,2,37.43507463,-88.63562465,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13838
14021,grink2,7/4/2023,2023,7,4,5747,226-2,6/1/2023,2023,6,1,5714,33,41.23927777,-90.05666523,Bombus fervidus,Bombus fervidus,,f,f,female,https://beespotter.org/bee/14021
13835,patpat36,6/3/2023,2023,6,3,5716,Friday evening,6/2/2023,2023,6,2,5715,1,39.93386866,-91.38204575,,Apis mellifera,,f,f,female,https://beespotter.org/bee/13835
13839,Prairieboomer,6/3/2023,2023,6,3,5716,Zoeller Farm LWR -  06.02.23,6/2/2023,2023,6,2,5715,1,,,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/13839
13852,gachastain,6/6/2023,2023,6,6,5719,BB 06 03 #1,6/3/2023,2023,6,3,5716,3,41.84750627,-88.31703186,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13852
13853,gachastain,6/6/2023,2023,6,6,5719,BB 06 03 #2,6/3/2023,2023,6,3,5716,3,41.84341416,-88.30055237,Bombus bimaculatus,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13853
13892,Kdittle,6/20/2023,2023,6,20,5733,CloverPatch_06032023,6/3/2023,2023,6,3,5716,17,41.72419988,-88.32816303,,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13892
13841,ann_shult,6/4/2023,2023,6,4,5717,June_Bombas_Smooth Penstemon,6/4/2023,2023,6,4,5717,0,41.90520659,-88.76669884,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13841
13842,warmcanto,6/4/2023,2023,6,4,5717,bumble bee on veiny pea,6/4/2023,2023,6,4,5717,0,41.499082,-87.764541,,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13842
13843,warmcanto,6/4/2023,2023,6,4,5717,bumble bee 2 on veiny pea,6/4/2023,2023,6,4,5717,0,41.498974,-87.764517,,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13843
13844,RuthG,6/4/2023,2023,6,4,5717,Allium Ambassador,6/4/2023,2023,6,4,5717,0,41.85863413,-88.14989949,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13844
13845,RuthG,6/4/2023,2023,6,4,5717,Allium Ambassador South,6/4/2023,2023,6,4,5717,0,41.85855031,-88.14982967,Bombus bimaculatus,Bombus bimaculatus,,f,f,,https://beespotter.org/bee/13845
13846,Prairieboomer,6/4/2023,2023,6,4,5717,Esker Farm 06.04.23,6/4/2023,2023,6,4,5717,0,,,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13846
13847,Lberry,6/4/2023,2023,6,4,5717,on iris purple,6/4/2023,2023,6,4,5717,0,42.43507775,-88.96428108,Bombus vagans,Bombus impatiens,Bombus bimaculatus,f,f,female,https://beespotter.org/bee/13847
13848,Nectarel,6/5/2023,2023,6,5,5718,2006-04-23,6/4/2023,2023,6,4,5717,1,40.10225566,-88.21181154,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13848
13851,johnhens,6/5/2023,2023,6,5,5718,2006-05-23,6/4/2023,2023,6,4,5717,1,41.73854623,-88.49893659,Bombus pensylvanicus,Bombus fervidus,,f,f,female,https://beespotter.org/bee/13851
13849,Lindasek88,6/5/2023,2023,6,5,5718,Mather,6/5/2023,2023,6,5,5718,0,41.98813972,-87.70105051,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/13849
13869,jaqtheimpaler,6/13/2023,2023,6,13,5726,Clover bee june 5,6/5/2023,2023,6,5,5718,8,41.72347363,-87.76504397,,Apis mellifera,,f,f,female,https://beespotter.org/bee/13869
13854,Prairieboomer,6/6/2023,2023,6,6,5719,Flag Pond LWR,6/6/2023,2023,6,6,5719,0,38.71064651,-88.31524551,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13854
13857,Prairieboomer,6/7/2023,2023,6,7,5720,Ballard Nature Center,6/6/2023,2023,6,6,5719,1,39.06029494,-88.70548546,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/13857
14022,grink2,7/4/2023,2023,7,4,5747,227,6/6/2023,2023,6,6,5719,28,41.23927777,-90.05666523,,Bombus vagans,,f,f,female,https://beespotter.org/bee/14022
13856,johnhens,6/7/2023,2023,6,7,5720,MAffinis,6/7/2023,2023,6,7,5720,0,41.73841189,-88.49869788,Bombus affinis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13856
13861,Prairieboomer,6/8/2023,2023,6,8,5721,Rockcastle Creek NP,6/8/2023,2023,6,8,5721,0,37.96625061,-89.66612935,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/13861
13862,Prairieboomer,6/8/2023,2023,6,8,5721,Pyramid State Park - Captain,6/8/2023,2023,6,8,5721,0,38.00372835,-89.55847621,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/13862
13863,Prairieboomer,6/8/2023,2023,6,8,5721,Pyramid State Park - Denmark,6/8/2023,2023,6,8,5721,0,37.9705526,-89.54265118,Bombus pensylvanicus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/13863
13868,jaqtheimpaler,6/13/2023,2023,6,13,5726,Golden Spirea,6/13/2023,2023,6,13,5726,0,41.72348964,-87.76508152,,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13868
13906,wings93,6/23/2023,2023,6,23,5736,61323-1,6/13/2023,2023,6,13,5726,10,39.32486955,-89.73010362,Bombus bimaculatus,Bombus bimaculatus,,f,f,,https://beespotter.org/bee/13906
13878,Prairieboomer,6/17/2023,2023,6,17,5730,Pyramid State Park - Captain #2,6/15/2023,2023,6,15,5728,2,37.99910069,-89.50643063,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/13878
13879,Prairieboomer,6/17/2023,2023,6,17,5730,Eldon Hazlet State Park - Field 6a,6/16/2023,2023,6,16,5729,1,38.66659224,-89.31608498,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/13879
13880,Prairieboomer,6/17/2023,2023,6,17,5730,Eldon Hazlet State Park - Field 6b,6/16/2023,2023,6,16,5729,1,38.66686868,-89.31661069,Bombus pensylvanicus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/13880
13881,Prairieboomer,6/17/2023,2023,6,17,5730,Eldon Hazlet State Park - Fisher Road,6/16/2023,2023,6,16,5729,1,38.67543311,-89.33430791,Bombus auricomus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13881
13882,carrieharrisphoto,6/17/2023,2023,6,17,5730,061723-62626,6/17/2023,2023,6,17,5730,0,39.27939318,-89.88904311,Bombus affinis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13882
13883,carrieharrisphoto,6/17/2023,2023,6,17,5730,061723-62626,6/17/2023,2023,6,17,5730,0,39.27947429,-89.88918158,Bombus affinis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13883
13884,carrieharrisphoto,6/17/2023,2023,6,17,5730,061723-62626,6/17/2023,2023,6,17,5730,0,39.27958334,-89.88914025,Bombus affinis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13884
13893,Joe_Bauer,6/20/2023,2023,6,20,5733,Jun-23,6/17/2023,2023,6,17,5730,3,38.62797686,-89.36035752,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13893
13909,wings93,6/23/2023,2023,6,23,5736,61723-1,6/17/2023,2023,6,17,5730,6,39.32486159,-89.73012149,Bombus bimaculatus,Bombus bimaculatus,,f,f,,https://beespotter.org/bee/13909
13885,Rundlll,6/18/2023,2023,6,18,5731,18-Jun,6/18/2023,2023,6,18,5731,0,42.40388957,-87.93976307,,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13885
13887,warmcanto,6/18/2023,2023,6,18,5731,bombus on white wild indigo - Schulenberg Prairie,6/18/2023,2023,6,18,5731,0,41.815925,-88.091514,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/13887
13888,warmcanto,6/18/2023,2023,6,18,5731,second bombus at schulenberg prairie,6/18/2023,2023,6,18,5731,0,41.8149,-88.09362,,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13888
13889,Prairieboomer,6/18/2023,2023,6,18,5731,Esker Farm,6/18/2023,2023,6,18,5731,0,,,Bombus pensylvanicus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/13889
13891,Rundlll,6/19/2023,2023,6,19,5732,19-Jun,6/18/2023,2023,6,18,5731,1,42.40344592,-87.93967724,,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13891
13961,PatMatt,6/24/2023,2023,6,24,5737,"Zone 9, OPRT",6/19/2023,2023,6,19,5732,5,41.499127,-87.754326,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13961
13895,jbryan,6/20/2023,2023,6,20,5733,23-05-02-1,6/20/2023,2023,6,20,5733,0,42.00613881,-87.67908425,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13895
13898,Prairieboomer,6/20/2023,2023,6,20,5733,Maxine Loy,6/20/2023,2023,6,20,5733,0,38.81334352,-88.79952908,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/13898
13899,Prairieboomer,6/20/2023,2023,6,20,5733,Butler Tract Bee,6/20/2023,2023,6,20,5733,0,38.72522044,-88.81828308,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13899
13900,Prairieboomer,6/20/2023,2023,6,20,5733,Bartels Tract Bee #3,6/20/2023,2023,6,20,5733,0,38.74777236,-88.85081291,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13900
13901,Prairieboomer,6/20/2023,2023,6,20,5733,Bartels Tract Bee #4,6/20/2023,2023,6,20,5733,0,38.74265126,-88.8496542,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13901
13903,ann_shult,6/21/2023,2023,6,21,5734,June_Bombas_Rose,6/21/2023,2023,6,21,5734,0,41.9050948,-88.76673102,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13903
13986,AKoeppen1,6/29/2023,2023,6,29,5742,Itea Bee,6/21/2023,2023,6,21,5734,8,42.09058135,-87.97472835,Bombus pensylvanicus,Apis mellifera,,f,f,female,https://beespotter.org/bee/13986
13904,ann_shult,6/22/2023,2023,6,22,5735,June_Apis_Milkweed,6/22/2023,2023,6,22,5735,0,41.90517964,-88.76661301,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/13904
13911,JKeeble,6/24/2023,2023,6,24,5737,22-Jun,6/22/2023,2023,6,22,5735,2,40.20550692,-88.39312077,,Apis mellifera,,f,f,female,https://beespotter.org/bee/13911
13963,Iris,6/25/2023,2023,6,25,5738,Primrose BB,6/22/2023,2023,6,22,5735,3,42.30931,-88.69236,,Bombus impatiens,,f,f,,https://beespotter.org/bee/13963
13964,Iris,6/25/2023,2023,6,25,5738,Primrose BB,6/22/2023,2023,6,22,5735,3,42.30931,-88.69239,Bombus fraternus,Bombus impatiens,,f,f,female,https://beespotter.org/bee/13964
13907,VonBee,6/23/2023,2023,6,23,5736,First Bee Friend,6/23/2023,2023,6,23,5736,0,42,89,Bombus affinis,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13907
13908,Holly,6/23/2023,2023,6,23,5736,Honey bee,6/23/2023,2023,6,23,5736,0,41.6982,-87.725487,Bombus affinis,Apis mellifera,,f,f,female,https://beespotter.org/bee/13908
13910,Valbee,6/23/2023,2023,6,23,5736,Backyard Bee,6/23/2023,2023,6,23,5736,0,40.20238597,-88.36730719,,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/13910
13912,JKeeble,6/24/2023,2023,6,24,5737,23-Jun,6/23/2023,2023,6,23,5736,1,40.20559808,-88.39312077,,Apis mellifera,,f,f,female,https://beespotter.org/bee/13912
13974,Iris,6/26/2023,2023,6,26,5739,Honey bee on Primroses,6/23/2023,2023,6,23,5736,3,42.30931,-88.69239,,Apis mellifera,,f,f,female,https://beespotter.org/bee/13974
13913,MoonBee,6/24/2023,2023,6,24,5737,Bee 1,6/24/2023,2023,6,24,5737,0,39.86027844,-89.64480042,Bombus impatiens,Bombus impatiens,,f,f,,https://beespotter.org/bee/13913
13919,MoonBee,6/24/2023,2023,6,24,5737,23bee4,6/24/2023,2023,6,24,5737,0,39.86103431,-89.64428544,Bombus griseocollis,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/13919
13920,ckreader,6/24/2023,2023,6,24,5737,BeeBlitz1,6/24/2023,2023,6,24,5737,0,38.58764922,-90.42140722,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/13920
13921,MoonBee,6/24/2023,2023,6,24,5737,23bee5,6/24/2023,2023,6,24,5737,0,39.86047841,-89.64390457,,Apis mellifera,,f,f,female,https://beespotter.org/bee/13921
13922,ckreader,6/24/2023,2023,6,24,5737,BeeBlitz2,6/24/2023,2023,6,24,5737,0,38.5875989,-90.42142868,,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/13922
13923,ckreader,6/24/2023,2023,6,24,5737,BeeBlitz3,6/24/2023,2023,6,24,5737,0,38.58747199,-90.42134285,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/13923
13924,ckreader,6/24/2023,2023,6,24,5737,BeeBlitz4,6/24/2023,2023,6,24,5737,0,38.58747199,-90.42129993,,Bombus griseocollis,,f,f,male,https://beespotter.org/bee/13924
13925,ckreader,6/24/2023,2023,6,24,5737,BeeBlitz5,6/24/2023,2023,6,24,5737,0,38.58743845,-90.42138577,,Bombus griseocollis,,f,f,male,https://beespotter.org/bee/13925
13926,ckreader,6/24/2023,2023,6,24,5737,BeeBlitz6,6/24/2023,2023,6,24,5737,0,38.58743845,-90.4212141,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/13926
13927,ckreader,6/24/2023,2023,6,24,5737,BeeBlitz7,6/24/2023,2023,6,24,5737,0,38.58737136,-90.42125702,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/13927
13928,ckreader,6/24/2023,2023,6,24,5737,BeeBlitz8,6/24/2023,2023,6,24,5737,0,38.58750554,-90.42134285,,Apis mellifera,,f,f,female,https://beespotter.org/bee/13928
13929,ckreader,6/24/2023,2023,6,24,5737,BeeBlitz8,6/24/2023,2023,6,24,5737,0,38.58761568,-90.42136431,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/13929
13930,ckreader,6/24/2023,2023,6,24,5737,BeeBlitz9,6/24/2023,2023,6,24,5737,0,38.58733781,-90.42138577,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/13930
13931,ckreader,6/24/2023,2023,6,24,5737,BeeBlitz10,6/24/2023,2023,6,24,5737,0,38.58763245,-90.42134285,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/13931
13933,cwkious,6/24/2023,2023,6,24,5737,DIXIE BRIGGS KANE CO DUNDEE TWNSHP,6/24/2023,2023,6,24,5737,0,42.14901146,-88.29925197,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/13933
