Spotting ID,Bee Spotter,Date Added to Site,Year Added to Site,Month Added to Site,Day Added to Site,Number of Days Between Site Launch and Date Added to Site,Title,Date Spotted,Year Spotted,Month Spotted,Day Spotted,Number of Days Between Site Launch and Date Spotted,Number of Days Between Date Spotted and Date Added to Site,Latitude,Longitude,Amateur Species Identification,Expert Species Identification (Primary),Expert Species Identification (Secondary),Protected Species?,Location Obscured?,Gender,Spotting URL
9270,Bumblebuzz,8/21/2019,2019,8,21,4334,B. griseocolis Big Rock_mb,5/4/2019,2019,5,4,4225,109,41.81986059,-88.04658994,Bombus griseocollis,Bombus griseocollis,,f,f,,https://beespotter.org/bee/9270
9273,Bumblebuzz,8/21/2019,2019,8,21,4334,B. Impatiens low flying & crawling  prairie_mb,5/4/2019,2019,5,4,4225,109,41.81545752,-88.0921413,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/9273
8264,Joel Neylon,6/8/2019,2019,6,8,4260,Distillery,5/5/2019,2019,5,5,4226,34,42.25867592,-88.90565872,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8264
8199,tharriso,5/7/2019,2019,5,7,4228,Huge_gris_queen_in_house,5/6/2019,2019,5,6,4227,1,39.50208273,-88.17516875,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8199
8331,nalmassi,6/20/2019,2019,6,20,4272,B. impatiens near FH,5/6/2019,2019,5,6,4227,45,41.68812622,-87.92580378,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8331
8201,jennasiegel15,5/8/2019,2019,5,8,4229,Bee,5/8/2019,2019,5,8,4229,0,41.44537809,-88.41833889,Bombus citrinus,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8201
13597,Dicentra,10/11/2022,2022,10,11,5481,5 18 19 TW bee 1,5/8/2019,2019,5,8,4229,1252,41.92941767,-88.35033417,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/13597
13598,Dicentra,10/11/2022,2022,10,11,5481,5 8 19 LO bee 2,5/8/2019,2019,5,8,4229,1252,41.92897783,-88.3509171,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/13598
8211,jennasiegel15,5/13/2019,2019,5,13,4234,Pink flower bee,5/10/2019,2019,5,10,4231,3,41.26529475,-87.80593355,Bombus citrinus,Apis mellifera,,f,f,female,https://beespotter.org/bee/8211
8215,jennasiegel15,5/13/2019,2019,5,13,4234,Bee,5/11/2019,2019,5,11,4232,2,41.15938379,-87.73921967,Bombus citrinus,Apis mellifera,,f,f,female,https://beespotter.org/bee/8215
8219,prairiebeeman,5/17/2019,2019,5,17,4238,05.17.19 Bombus on Virginia Spiderwort & Rubus,5/17/2019,2019,5,17,4238,0,39.29837898,-87.98488855,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8219
8223,Iwetmyplantsnet,5/20/2019,2019,5,20,4241,Rusty Patch Bumble,5/17/2019,2019,5,17,4238,3,31.474792,-90.61180115,Bombus affinis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8223
8253,Joel Neylon,6/5/2019,2019,6,5,4257,O O Stimes,5/18/2019,2019,5,18,4239,18,42.37028313,-88.72351527,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8253
8254,Joel Neylon,6/5/2019,2019,6,5,4257,O O Stimes,5/18/2019,2019,5,18,4239,18,42.36970898,-88.72396052,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8254
8225,Battywing,5/21/2019,2019,5,21,4242,HB front yard,5/21/2019,2019,5,21,4242,0,39.14975774,-84.60734265,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8225
8232,KarenJohnson501,5/27/2019,2019,5,27,4248,Bee on Solomon’s Seal,5/22/2019,2019,5,22,4243,5,41.72928015,-88.12035084,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/8232
8228,contrms,5/23/2019,2019,5,23,4244,new,5/23/2019,2019,5,23,4244,0,40.91455746,-89.50019717,,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8228
8229,KarenJohnson501,5/27/2019,2019,5,27,4248,Bee on bleeding heart 1,5/23/2019,2019,5,23,4244,4,41.72928716,-88.12030792,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/8229
8230,KarenJohnson501,5/27/2019,2019,5,27,4248,Bee on wood betony 1,5/23/2019,2019,5,23,4244,4,41.81497342,-88.09283137,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/8230
8231,KarenJohnson501,5/27/2019,2019,5,27,4248,Bee on wood betony 2,5/23/2019,2019,5,23,4244,4,41.81489346,-88.09264898,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8231
8291,prairiebeeman,6/13/2019,2019,6,13,4265,Bombus on an Allium,5/23/2019,2019,5,23,4244,21,40.8828112,-88.85820508,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/8291
8292,prairiebeeman,6/13/2019,2019,6,13,4265,Apis on an Allium,5/23/2019,2019,5,23,4244,21,40.88280715,-88.85814071,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8292
8438,Chicagobees,6/25/2019,2019,6,25,4277,Lavender,5/23/2019,2019,5,23,4244,33,41.859611,-87.69342363,Bombus griseocollis,Bombus griseocollis,Bombus bimaculatus,f,f,female,https://beespotter.org/bee/8438
8283,JJ,6/11/2019,2019,6,11,4263,Allium  Bee,5/25/2019,2019,5,25,4246,17,41.75214382,-88.15974712,Bombus auricomus,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8283
8293,prairiebeeman,6/13/2019,2019,6,13,4265,Bombus1 visiting Solomon’s Seal,5/28/2019,2019,5,28,4249,16,39.29850352,-87.98491538,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8293
8294,prairiebeeman,6/13/2019,2019,6,13,4265,Bombus2 visiting White Clover,5/28/2019,2019,5,28,4249,16,39.29830841,-87.98487782,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8294
8295,prairiebeeman,6/13/2019,2019,6,13,4265,Apis visiting White Clover,5/28/2019,2019,5,28,4249,16,39.29832916,-87.98485637,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8295
8315,KarenJohnson501,6/17/2019,2019,6,17,4269,Bee at Cantigny,5/29/2019,2019,5,29,4250,19,41.85413043,-88.15548778,Bombus fervidus,Bombus fervidus,,f,f,female,https://beespotter.org/bee/8315
8236,jbryan,5/30/2019,2019,5,30,4251,2019-May30-w,5/30/2019,2019,5,30,4251,0,42.00626319,-87.67909527,Bombus bimaculatus,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8236
8237,jbryan,5/30/2019,2019,5,30,4251,2019-May30-q,5/30/2019,2019,5,30,4251,0,42.0063473,-87.67906952,Bombus bimaculatus,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8237
8271,twotringas,6/9/2019,2019,6,9,4261,bimaculatus on Lupine,5/31/2019,2019,5,31,4252,9,42.46039745,-89.10412073,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/8271
8272,twotringas,6/9/2019,2019,6,9,4261,auricomus on Lupine,5/31/2019,2019,5,31,4252,9,42.46020749,-89.10399199,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/8272
8273,twotringas,6/9/2019,2019,6,9,4261,impatiens on Lupine,5/31/2019,2019,5,31,4252,9,42.45876493,-89.10637379,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8273
8296,prairiebeeman,6/13/2019,2019,6,13,4265,Bombus visiting Ohio Spiderwort,5/31/2019,2019,5,31,4252,13,39.29830425,-87.98502266,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8296
8238,dccook,6/1/2019,2019,6,1,4253,First Spotting on Chinese Wisteria,6/1/2019,2019,6,1,4253,0,40.503076,-89.001624,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/8238
8240,elledubya,6/1/2019,2019,6,1,4253,"2:46PM June 6, 2019",6/1/2019,2019,6,1,4253,0,41.90249356,-87.8162872,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/8240
8241,elledubya,6/1/2019,2019,6,1,4253,2019-06-01 14:58,6/1/2019,2019,6,1,4253,0,41.90248207,-87.81632037,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8241
8284,Joyce,6/12/2019,2019,6,12,4264,190601 Deer Run - Lupine,6/1/2019,2019,6,1,4253,11,42.2004754,-88.9646244,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8284
8242,CRAE,6/2/2019,2019,6,2,4254,Bumble Bee On Tiger Sumac,6/2/2019,2019,6,2,4254,0,39.39080456,-84.28548574,Bombus vagans,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8242
8243,CRAE,6/2/2019,2019,6,2,4254,Honey Bee on Tiger Sumac,6/2/2019,2019,6,2,4254,0,39.39069401,-84.28529263,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8243
8244,Hodgepodge299,6/2/2019,2019,6,2,4254,Honeybee on salvia flowers,6/2/2019,2019,6,2,4254,0,40.11197083,-88.25535186,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8244
8245,Hodgepodge299,6/2/2019,2019,6,2,4254,Honeybee on salvia flowers 2,6/2/2019,2019,6,2,4254,0,40.1119666,-88.25527718,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8245
8274,twotringas,6/9/2019,2019,6,9,4261,impatiens on Lupine,6/3/2019,2019,6,3,4255,6,42.35510109,-89.23591375,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8274
8275,twotringas,6/9/2019,2019,6,9,4261,griseocollis on Lupine,6/3/2019,2019,6,3,4255,6,42.35428644,-89.23516273,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8275
8303,prairiebeeman,6/15/2019,2019,6,15,4267,Bombus visiting Solomon’s Seal,6/3/2019,2019,6,3,4255,12,39.29849937,-87.98487782,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/8303
8304,prairiebeeman,6/15/2019,2019,6,15,4267,Apis visiting Privet,6/3/2019,2019,6,3,4255,12,39.29830425,-87.9849422,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8304
8333,nalmassi,6/20/2019,2019,6,20,4272,B fervidus Blackwell,6/3/2019,2019,6,3,4255,17,41.82741753,-88.17959976,Bombus fervidus,Bombus fervidus,,f,f,female,https://beespotter.org/bee/8333
8247,jessica1778,6/4/2019,2019,6,4,4256,Perry Farm Clover Bee,6/4/2019,2019,6,4,4256,0,41.14380843,-87.88461685,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8247
8249,Peter nelson1,6/5/2019,2019,6,5,4257,Peony 2,6/4/2019,2019,6,4,4256,1,42.20327648,-88.25418234,,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/8249
8332,nalmassi,6/20/2019,2019,6,20,4272,B griseocollis queen,6/4/2019,2019,6,4,4256,16,41.6886768,-87.92610741,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8332
8251,jbryan,6/5/2019,2019,6,5,4257,2019-June5-hb,6/5/2019,2019,6,5,4257,0,42.00626653,-87.67905235,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8251
8252,Joel Neylon,6/5/2019,2019,6,5,4257,Piscasaw Fen,6/5/2019,2019,6,5,4257,0,42.3563909,-88.78034055,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8252
8255,cjablonski,6/6/2019,2019,6,6,4258,PLV_U1,6/6/2019,2019,6,6,4258,0,42.24465828,-88.47513199,Bombus fervidus,Bombus fervidus,,f,f,female,https://beespotter.org/bee/8255
8256,Joel Neylon,6/6/2019,2019,6,6,4258,Spencer,6/6/2019,2019,6,6,4258,0,42.26161197,-88.8701437,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8256
8257,Joel Neylon,6/6/2019,2019,6,6,4258,Distillery Rd,6/6/2019,2019,6,6,4258,0,42.2596002,-88.90907221,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/8257
8258,Joel Neylon,6/6/2019,2019,6,6,4258,Distillery Rd,6/6/2019,2019,6,6,4258,0,42.26168057,-88.90602093,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/8258
8259,Joel Neylon,6/6/2019,2019,6,6,4258,Distillery Rd,6/6/2019,2019,6,6,4258,0,42.26190671,-88.90462875,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8259
8260,Joel Neylon,6/6/2019,2019,6,6,4258,Distillery Rd,6/6/2019,2019,6,6,4258,0,42.26041902,-88.9060587,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8260
8261,Joel Neylon,6/6/2019,2019,6,6,4258,Distillery Rd,6/6/2019,2019,6,6,4258,0,42.25900054,-88.90655479,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/8261
8262,Joel Neylon,6/6/2019,2019,6,6,4258,Distillery Rd,6/6/2019,2019,6,6,4258,0,42.25943822,-88.90855723,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8262
8276,twotringas,6/9/2019,2019,6,9,4261,griseocollis on Baptisia,6/6/2019,2019,6,6,4258,3,42.30468082,-89.15573716,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8276
8277,SammyBee,6/10/2019,2019,6,10,4262,Bumble Bee in Debbie’s Garden,6/6/2019,2019,6,6,4258,4,42.27162647,-87.84987152,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/8277
8278,SammyBee,6/10/2019,2019,6,10,4262,Honey Bee in Debbie’s garden,6/6/2019,2019,6,6,4258,4,42.27167932,-87.84976959,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8278
8279,tvelat,6/11/2019,2019,6,11,4263,2019_1,6/7/2019,2019,6,7,4259,4,41.96433616,-88.25253611,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8279
8305,prairiebeeman,6/15/2019,2019,6,15,4267,Apis visiting Ohio Spiderwort,6/7/2019,2019,6,7,4259,8,39.29815896,-87.98489392,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8305
8306,prairiebeeman,6/15/2019,2019,6,15,4267,Bombus1 visiting Ohio Spiderwort,6/7/2019,2019,6,7,4259,8,39.29816311,-87.98483491,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8306
8307,prairiebeeman,6/15/2019,2019,6,15,4267,Bombus2 visiting Ohio Spiderwort,6/7/2019,2019,6,7,4259,8,39.2981862,-87.98481345,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/8307
8838,BrianL,7/18/2019,2019,7,18,4300,schoolhouse woodland,6/7/2019,2019,6,7,4259,41,39.30365326,-89.97472286,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8838
8267,Joel Neylon,6/8/2019,2019,6,8,4260,Flora Prairie Nature Preserve,6/8/2019,2019,6,8,4260,0,42.18935784,-88.92966986,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8267
8268,Joel Neylon,6/8/2019,2019,6,8,4260,Mondale,6/8/2019,2019,6,8,4260,0,42.2560955,-89.01405215,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8268
8269,darliesim,6/8/2019,2019,6,8,4260,Blue salvia,6/8/2019,2019,6,8,4260,0,41.97840416,-88.36784363,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8269
8311,prairiebeeman,6/15/2019,2019,6,15,4267,Bombus visiting Ohio Spiderwort,6/9/2019,2019,6,9,4261,6,39.2981216,-87.98487246,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8311
8312,Dave_K,6/15/2019,2019,6,15,4267,Honeybee on Rose,6/9/2019,2019,6,9,4261,6,41.93864327,-88.07738721,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8312
8324,celkins,6/19/2019,2019,6,19,4271,Bombus rufocinctus?,6/9/2019,2019,6,9,4261,10,42.23738267,-88.31531525,,Bombus rufocinctus,,f,f,,https://beespotter.org/bee/8324
8330,Joyce,6/20/2019,2019,6,20,4272,190609 Deer Run - Clover,6/9/2019,2019,6,9,4261,11,42.20127416,-88.96418299,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/8330
8345,JamesDye,6/21/2019,2019,6,21,4273,Pollination,6/10/2019,2019,6,10,4262,11,38.58912326,-90.34510356,Bombus affinis,Apis mellifera,,f,f,female,https://beespotter.org/bee/8345
8281,jbryan,6/11/2019,2019,6,11,4263,2019-June11-r1,6/11/2019,2019,6,11,4263,0,42.00622841,-87.67911136,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8281
8282,jbryan,6/11/2019,2019,6,11,4263,2019-June11-r2,6/11/2019,2019,6,11,4263,0,42.0062603,-87.6790899,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8282
8439,Chicagobees,6/25/2019,2019,6,25,4277,Sage,6/11/2019,2019,6,11,4263,14,41.85957105,-87.69342363,Bombus bimaculatus,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8439
8285,Joel Neylon,6/12/2019,2019,6,12,4264,Mondale clover,6/12/2019,2019,6,12,4264,0,42.25599163,-89.01388586,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/8285
8286,Joel Neylon,6/12/2019,2019,6,12,4264,Mondale comfry,6/12/2019,2019,6,12,4264,0,42.25630196,-89.01428819,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/8286
8309,prairiebeeman,6/15/2019,2019,6,15,4267,Bombus visiting Beardtongue,6/12/2019,2019,6,12,4264,3,39.29816129,-87.98484564,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/8309
8298,jbryan,6/13/2019,2019,6,13,4265,2019-June13-r1,6/13/2019,2019,6,13,4265,0,42.00616812,-87.679106,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8298
8299,lrlynch2,6/13/2019,2019,6,13,4265,Liatris Honey Bee,6/13/2019,2019,6,13,4265,0,41.80791687,-87.87714958,Apis mellifera,Apis mellifera,,f,f,female,https://beespotter.org/bee/8299
8300,Foxallo,6/14/2019,2019,6,14,4266,Office 1,6/14/2019,2019,6,14,4266,0,40.47247329,-90.67474723,,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8300
8302,Foxallo,6/14/2019,2019,6,14,4266,Office 1,6/14/2019,2019,6,14,4266,0,40.47247737,-90.67495644,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8302
8310,KarenJohnson501,6/15/2019,2019,6,15,4267,Bee on spiderwort,6/14/2019,2019,6,14,4266,1,41.73832807,-88.17024894,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8310
9139,Ammin,8/7/2019,2019,8,7,4320,First photo,6/14/2019,2019,6,14,4266,54,42.30601385,-88.41781855,,Apis mellifera,,f,f,female,https://beespotter.org/bee/9139
8418,Msbumble83,6/23/2019,2019,6,23,4275,Msbumble 6-15 spotting,6/15/2019,2019,6,15,4267,8,42.07217742,-83.91357422,,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8418
8313,prairiebeeman,6/16/2019,2019,6,16,4268,Bombus visiting Ohio Spiderwort,6/16/2019,2019,6,16,4268,0,39.29812393,-87.98483491,Bombus fervidus,Bombus fervidus,,f,f,female,https://beespotter.org/bee/8313
8314,prairiebeeman,6/16/2019,2019,6,16,4268,Bombus visiting Purple Coneflower,6/16/2019,2019,6,16,4268,0,39.2978541,-87.98489392,Bombus fervidus,Bombus fervidus,,f,f,female,https://beespotter.org/bee/8314
8316,Sarah_S,6/17/2019,2019,6,17,4269,Unknown Type of Bumblebee,6/17/2019,2019,6,17,4269,0,44.89650368,-92.94207215,,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8316
8321,cwkious,6/18/2019,2019,6,18,4270,Geneva,6/18/2019,2019,6,18,4270,0,41.88947081,-88.30293417,,Bombus auricomus,,f,f,female,https://beespotter.org/bee/8321
8322,Judykg,6/18/2019,2019,6,18,4270,Large bumblebee 1,6/18/2019,2019,6,18,4270,0,37.71877491,-89.02689457,,Bombus auricomus,,f,f,female,https://beespotter.org/bee/8322
8323,tkdesign,6/18/2019,2019,6,18,4270,mid June garden,6/18/2019,2019,6,18,4270,0,41.11090768,-87.85882473,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,female,https://beespotter.org/bee/8323
8325,Joel Neylon,6/19/2019,2019,6,19,4271,Distillery Rd,6/19/2019,2019,6,19,4271,0,42.25987653,-88.90804052,Apis mellifera,Apis mellifera,,f,f,,https://beespotter.org/bee/8325
8326,Joel Neylon,6/19/2019,2019,6,19,4271,Distillery Rd,6/19/2019,2019,6,19,4271,0,42.26080015,-88.90638828,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,https://beespotter.org/bee/8326
8327,Joel Neylon,6/19/2019,2019,6,19,4271,Distillery Rd,6/19/2019,2019,6,19,4271,0,42.25854125,-88.90742898,Bombus auricomus,Bombus auricomus,,f,f,female,https://beespotter.org/bee/8327
8329,Joel Neylon,6/19/2019,2019,6,19,4271,Distillery Rd,6/19/2019,2019,6,19,4271,0,42.25952715,-88.90932798,Bombus fervidus,Bombus fervidus,,f,f,female,https://beespotter.org/bee/8329
8814,SBlack,7/17/2019,2019,7,17,4299,Portage Lakefront INDU,6/19/2019,2019,6,19,4271,28,41.63001674,-87.178123,Bombus impatiens,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8814
8346,GSTroop4268,6/21/2019,2019,6,21,4273,Bee on a leaf,6/20/2019,2019,6,20,4272,1,40.62274552,-89.54794049,Bombus affinis,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8346
8339,JardinBotanic,6/21/2019,2019,6,21,4273,Mobot 3,6/21/2019,2019,6,21,4273,0,38.61363785,-90.25961637,Bombus impatiens,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8339
8340,darstar777,6/21/2019,2019,6,21,4273,solstice bee,6/21/2019,2019,6,21,4273,0,42.0067192,-88.11157465,Bombus griseocollis,Bombus vagans,,f,f,female,https://beespotter.org/bee/8340
8342,cwkious,6/21/2019,2019,6,21,4273,Dixie Briggs Fromm,6/21/2019,2019,6,21,4273,0,42.1484234,-88.31463933,Bombus rufocinctus,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8342
8347,Joel Neylon,6/21/2019,2019,6,21,4273,Distillery Rd,6/21/2019,2019,6,21,4273,0,42.25952969,-88.9085289,Bombus impatiens,Bombus impatiens,,f,f,female,https://beespotter.org/bee/8347
8348,Joel Neylon,6/21/2019,2019,6,21,4273,Distillery Rd,6/21/2019,2019,6,21,4273,0,42.26072012,-88.90645867,Bombus griseocollis,Bombus griseocollis,,f,f,female,https://beespotter.org/bee/8348
